Datetime,100053305 (Kanalpromenade),101053305 (Kanalpromenade Fahrräder Richtung Osttor),102053305 (Kanalpromenade Fahrräder Richtung Zentrum),103053305 (Kanalpromenade Fahrräder Richtung Osttor),104053305 (Kanalpromenade Fahrräder Richtung Zentrum),100053305-status,101053305-status,102053305-status,103053305-status,104053305-status
2020-05-01 00:00,2,0,1,0,1,0,0,0,0,0
2020-05-01 00:15,0,0,0,0,0,0,0,0,0,0
2020-05-01 00:30,0,0,0,0,0,0,0,0,0,0
2020-05-01 00:45,0,0,0,0,0,0,0,0,0,0
2020-05-01 01:00,1,1,0,0,0,0,0,0,0,0
2020-05-01 01:15,0,0,0,0,0,0,0,0,0,0
2020-05-01 01:30,0,0,0,0,0,0,0,0,0,0
2020-05-01 01:45,1,1,0,0,0,0,0,0,0,0
2020-05-01 02:00,1,0,0,1,0,0,0,0,0,0
2020-05-01 02:15,0,0,0,0,0,0,0,0,0,0
2020-05-01 02:30,0,0,0,0,0,0,0,0,0,0
2020-05-01 02:45,0,0,0,0,0,0,0,0,0,0
2020-05-01 03:00,0,0,0,0,0,0,0,0,0,0
2020-05-01 03:15,1,0,0,1,0,0,0,0,0,0
2020-05-01 03:30,0,0,0,0,0,0,0,0,0,0
2020-05-01 03:45,1,0,1,0,0,0,0,0,0,0
2020-05-01 04:00,0,0,0,0,0,0,0,0,0,0
2020-05-01 04:15,1,0,1,0,0,0,0,0,0,0
2020-05-01 04:30,0,0,0,0,0,0,0,0,0,0
2020-05-01 04:45,0,0,0,0,0,0,0,0,0,0
2020-05-01 05:00,0,0,0,0,0,0,0,0,0,0
2020-05-01 05:15,0,0,0,0,0,0,0,0,0,0
2020-05-01 05:30,0,0,0,0,0,0,0,0,0,0
2020-05-01 05:45,2,0,2,0,0,0,0,0,0,0
2020-05-01 06:00,1,0,0,1,0,0,0,0,0,0
2020-05-01 06:15,0,0,0,0,0,0,0,0,0,0
2020-05-01 06:30,0,0,0,0,0,0,0,0,0,0
2020-05-01 06:45,0,0,0,0,0,0,0,0,0,0
2020-05-01 07:00,0,0,0,0,0,0,0,0,0,0
2020-05-01 07:15,1,0,0,1,0,0,0,0,0,0
2020-05-01 07:30,1,0,1,0,0,0,0,0,0,0
2020-05-01 07:45,1,0,1,0,0,0,0,0,0,0
2020-05-01 08:00,0,0,0,0,0,0,0,0,0,0
2020-05-01 08:15,2,0,1,1,0,0,0,0,0,0
2020-05-01 08:30,2,1,1,0,0,0,0,0,0,0
2020-05-01 08:45,3,1,1,0,1,0,0,0,0,0
2020-05-01 09:00,4,1,1,2,0,0,0,0,0,0
2020-05-01 09:15,3,0,2,0,1,0,0,0,0,0
2020-05-01 09:30,0,0,0,0,0,0,0,0,0,0
2020-05-01 09:45,5,1,1,3,0,0,0,0,0,0
2020-05-01 10:00,4,0,1,3,0,0,0,0,0,0
2020-05-01 10:15,6,1,1,4,0,0,0,0,0,0
2020-05-01 10:30,4,0,2,2,0,0,0,0,0,0
2020-05-01 10:45,8,1,5,2,0,0,0,0,0,0
2020-05-01 11:00,18,3,8,6,1,0,0,0,0,0
2020-05-01 11:15,5,1,1,2,1,0,0,0,0,0
2020-05-01 11:30,17,0,8,4,5,0,0,0,0,0
2020-05-01 11:45,7,4,0,3,0,0,0,0,0,0
2020-05-01 12:00,10,1,5,4,0,0,0,0,0,0
2020-05-01 12:15,9,1,4,3,1,0,0,0,0,0
2020-05-01 12:30,12,3,2,7,0,0,0,0,0,0
2020-05-01 12:45,17,3,8,6,0,0,0,0,0,0
2020-05-01 13:00,19,3,9,5,2,0,0,0,0,0
2020-05-01 13:15,19,3,9,7,0,0,0,0,0,0
2020-05-01 13:30,13,3,5,5,0,0,0,0,0,0
2020-05-01 13:45,19,2,11,5,1,0,0,0,0,0
2020-05-01 14:00,20,2,9,8,1,0,0,0,0,0
2020-05-01 14:15,18,1,8,8,1,0,0,0,0,0
2020-05-01 14:30,14,1,6,7,0,0,0,0,0,0
2020-05-01 14:45,19,4,11,4,0,0,0,0,0,0
2020-05-01 15:00,29,4,13,12,0,0,0,0,0,0
2020-05-01 15:15,24,2,15,6,1,0,0,0,0,0
2020-05-01 15:30,24,1,18,5,0,0,0,0,0,0
2020-05-01 15:45,18,1,10,7,0,0,0,0,0,0
2020-05-01 16:00,22,1,11,10,0,0,0,0,0,0
2020-05-01 16:15,21,4,10,7,0,0,0,0,0,0
2020-05-01 16:30,35,3,18,14,0,0,0,0,0,0
2020-05-01 16:45,14,0,10,4,0,0,0,0,0,0
2020-05-01 17:00,15,1,9,2,3,0,0,0,0,0
2020-05-01 17:15,6,0,3,3,0,0,0,0,0,0
2020-05-01 17:30,5,0,3,2,0,0,0,0,0,0
2020-05-01 17:45,0,0,0,0,0,0,0,0,0,0
2020-05-01 18:00,6,1,4,1,0,0,0,0,0,0
2020-05-01 18:15,8,1,2,5,0,0,0,0,0,0
2020-05-01 18:30,3,1,1,1,0,0,0,0,0,0
2020-05-01 18:45,2,0,2,0,0,0,0,0,0,0
2020-05-01 19:00,2,1,1,0,0,0,0,0,0,0
2020-05-01 19:15,4,1,2,1,0,0,0,0,0,0
2020-05-01 19:30,3,1,2,0,0,0,0,0,0,0
2020-05-01 19:45,4,0,3,1,0,0,0,0,0,0
2020-05-01 20:00,1,0,0,1,0,0,0,0,0,0
2020-05-01 20:15,0,0,0,0,0,0,0,0,0,0
2020-05-01 20:30,2,0,2,0,0,0,0,0,0,0
2020-05-01 20:45,3,0,2,0,1,0,0,0,0,0
2020-05-01 21:00,5,0,3,2,0,0,0,0,0,0
2020-05-01 21:15,0,0,0,0,0,0,0,0,0,0
2020-05-01 21:30,3,0,3,0,0,0,0,0,0,0
2020-05-01 21:45,3,1,1,1,0,0,0,0,0,0
2020-05-01 22:00,1,0,0,1,0,0,0,0,0,0
2020-05-01 22:15,2,1,0,1,0,0,0,0,0,0
2020-05-01 22:30,1,0,0,1,0,0,0,0,0,0
2020-05-01 22:45,5,0,3,0,2,0,0,0,0,0
2020-05-01 23:00,0,0,0,0,0,0,0,0,0,0
2020-05-01 23:15,2,0,0,2,0,0,0,0,0,0
2020-05-01 23:30,0,0,0,0,0,0,0,0,0,0
2020-05-01 23:45,0,0,0,0,0,0,0,0,0,0
2020-05-02 00:00,1,0,1,0,0,0,0,0,0,0
2020-05-02 00:15,0,0,0,0,0,0,0,0,0,0
2020-05-02 00:30,0,0,0,0,0,0,0,0,0,0
2020-05-02 00:45,1,0,1,0,0,0,0,0,0,0
2020-05-02 01:00,0,0,0,0,0,0,0,0,0,0
2020-05-02 01:15,0,0,0,0,0,0,0,0,0,0
2020-05-02 01:30,0,0,0,0,0,0,0,0,0,0
2020-05-02 01:45,1,0,1,0,0,0,0,0,0,0
2020-05-02 02:00,1,0,0,1,0,0,0,0,0,0
2020-05-02 02:15,0,0,0,0,0,0,0,0,0,0
2020-05-02 02:30,1,0,0,1,0,0,0,0,0,0
2020-05-02 02:45,0,0,0,0,0,0,0,0,0,0
2020-05-02 03:00,0,0,0,0,0,0,0,0,0,0
2020-05-02 03:15,2,1,0,1,0,0,0,0,0,0
2020-05-02 03:30,0,0,0,0,0,0,0,0,0,0
2020-05-02 03:45,0,0,0,0,0,0,0,0,0,0
2020-05-02 04:00,0,0,0,0,0,0,0,0,0,0
2020-05-02 04:15,0,0,0,0,0,0,0,0,0,0
2020-05-02 04:30,0,0,0,0,0,0,0,0,0,0
2020-05-02 04:45,0,0,0,0,0,0,0,0,0,0
2020-05-02 05:00,0,0,0,0,0,0,0,0,0,0
2020-05-02 05:15,0,0,0,0,0,0,0,0,0,0
2020-05-02 05:30,0,0,0,0,0,0,0,0,0,0
2020-05-02 05:45,0,0,0,0,0,0,0,0,0,0
2020-05-02 06:00,0,0,0,0,0,0,0,0,0,0
2020-05-02 06:15,1,0,0,1,0,0,0,0,0,0
2020-05-02 06:30,1,0,1,0,0,0,0,0,0,0
2020-05-02 06:45,3,1,2,0,0,0,0,0,0,0
2020-05-02 07:00,1,0,0,1,0,0,0,0,0,0
2020-05-02 07:15,0,0,0,0,0,0,0,0,0,0
2020-05-02 07:30,3,1,1,1,0,0,0,0,0,0
2020-05-02 07:45,3,1,1,1,0,0,0,0,0,0
2020-05-02 08:00,1,0,1,0,0,0,0,0,0,0
2020-05-02 08:15,2,0,2,0,0,0,0,0,0,0
2020-05-02 08:30,1,0,1,0,0,0,0,0,0,0
2020-05-02 08:45,0,0,0,0,0,0,0,0,0,0
2020-05-02 09:00,0,0,0,0,0,0,0,0,0,0
2020-05-02 09:15,1,0,0,1,0,0,0,0,0,0
2020-05-02 09:30,2,0,2,0,0,0,0,0,0,0
2020-05-02 09:45,3,0,2,1,0,0,0,0,0,0
2020-05-02 10:00,4,0,1,3,0,0,0,0,0,0
2020-05-02 10:15,3,2,0,1,0,0,0,0,0,0
2020-05-02 10:30,5,0,2,2,1,0,0,0,0,0
2020-05-02 10:45,7,1,2,3,1,0,0,0,0,0
2020-05-02 11:00,8,0,6,1,1,0,0,0,0,0
2020-05-02 11:15,2,0,1,1,0,0,0,0,0,0
2020-05-02 11:30,4,0,1,3,0,0,0,0,0,0
2020-05-02 11:45,5,1,2,2,0,0,0,0,0,0
2020-05-02 12:00,9,2,3,4,0,0,0,0,0,0
2020-05-02 12:15,4,0,4,0,0,0,0,0,0,0
2020-05-02 12:30,4,1,0,3,0,0,0,0,0,0
2020-05-02 12:45,8,1,3,4,0,0,0,0,0,0
2020-05-02 13:00,8,4,0,4,0,0,0,0,0,0
2020-05-02 13:15,4,0,2,2,0,0,0,0,0,0
2020-05-02 13:30,3,0,2,1,0,0,0,0,0,0
2020-05-02 13:45,3,0,3,0,0,0,0,0,0,0
2020-05-02 14:00,3,0,0,3,0,0,0,0,0,0
2020-05-02 14:15,5,1,2,2,0,0,0,0,0,0
2020-05-02 14:30,2,0,1,1,0,0,0,0,0,0
2020-05-02 14:45,15,1,9,3,2,0,0,0,0,0
2020-05-02 15:00,16,1,4,11,0,0,0,0,0,0
2020-05-02 15:15,20,2,9,9,0,0,0,0,0,0
2020-05-02 15:30,15,1,7,6,1,0,0,0,0,0
2020-05-02 15:45,16,1,11,4,0,0,0,0,0,0
2020-05-02 16:00,16,2,5,9,0,0,0,0,0,0
2020-05-02 16:15,19,4,6,8,1,0,0,0,0,0
2020-05-02 16:30,13,1,6,5,1,0,0,0,0,0
2020-05-02 16:45,5,0,2,3,0,0,0,0,0,0
2020-05-02 17:00,17,2,7,8,0,0,0,0,0,0
2020-05-02 17:15,4,0,2,2,0,0,0,0,0,0
2020-05-02 17:30,7,0,5,2,0,0,0,0,0,0
2020-05-02 17:45,6,2,2,2,0,0,0,0,0,0
2020-05-02 18:00,9,1,5,3,0,0,0,0,0,0
2020-05-02 18:15,14,1,9,4,0,0,0,0,0,0
2020-05-02 18:30,7,1,3,3,0,0,0,0,0,0
2020-05-02 18:45,5,0,2,3,0,0,0,0,0,0
2020-05-02 19:00,10,2,4,4,0,0,0,0,0,0
2020-05-02 19:15,12,0,9,1,2,0,0,0,0,0
2020-05-02 19:30,9,1,4,4,0,0,0,0,0,0
2020-05-02 19:45,3,1,1,0,1,0,0,0,0,0
2020-05-02 20:00,10,1,4,5,0,0,0,0,0,0
2020-05-02 20:15,7,2,2,3,0,0,0,0,0,0
2020-05-02 20:30,6,2,1,3,0,0,0,0,0,0
2020-05-02 20:45,3,0,3,0,0,0,0,0,0,0
2020-05-02 21:00,1,0,0,1,0,0,0,0,0,0
2020-05-02 21:15,2,1,1,0,0,0,0,0,0,0
2020-05-02 21:30,1,0,1,0,0,0,0,0,0,0
2020-05-02 21:45,2,0,2,0,0,0,0,0,0,0
2020-05-02 22:00,0,0,0,0,0,0,0,0,0,0
2020-05-02 22:15,1,1,0,0,0,0,0,0,0,0
2020-05-02 22:30,0,0,0,0,0,0,0,0,0,0
2020-05-02 22:45,0,0,0,0,0,0,0,0,0,0
2020-05-02 23:00,1,0,1,0,0,0,0,0,0,0
2020-05-02 23:15,2,0,2,0,0,0,0,0,0,0
2020-05-02 23:30,0,0,0,0,0,0,0,0,0,0
2020-05-02 23:45,0,0,0,0,0,0,0,0,0,0
2020-05-03 00:00,0,0,0,0,0,0,0,0,0,0
2020-05-03 00:15,0,0,0,0,0,0,0,0,0,0
2020-05-03 00:30,0,0,0,0,0,0,0,0,0,0
2020-05-03 00:45,0,0,0,0,0,0,0,0,0,0
2020-05-03 01:00,1,0,1,0,0,0,0,0,0,0
2020-05-03 01:15,0,0,0,0,0,0,0,0,0,0
2020-05-03 01:30,0,0,0,0,0,0,0,0,0,0
2020-05-03 01:45,0,0,0,0,0,0,0,0,0,0
2020-05-03 02:00,0,0,0,0,0,0,0,0,0,0
2020-05-03 02:15,0,0,0,0,0,0,0,0,0,0
2020-05-03 02:30,0,0,0,0,0,0,0,0,0,0
2020-05-03 02:45,0,0,0,0,0,0,0,0,0,0
2020-05-03 03:00,0,0,0,0,0,0,0,0,0,0
2020-05-03 03:15,1,0,1,0,0,0,0,0,0,0
2020-05-03 03:30,0,0,0,0,0,0,0,0,0,0
2020-05-03 03:45,0,0,0,0,0,0,0,0,0,0
2020-05-03 04:00,0,0,0,0,0,0,0,0,0,0
2020-05-03 04:15,1,0,1,0,0,0,0,0,0,0
2020-05-03 04:30,0,0,0,0,0,0,0,0,0,0
2020-05-03 04:45,0,0,0,0,0,0,0,0,0,0
2020-05-03 05:00,0,0,0,0,0,0,0,0,0,0
2020-05-03 05:15,0,0,0,0,0,0,0,0,0,0
2020-05-03 05:30,0,0,0,0,0,0,0,0,0,0
2020-05-03 05:45,2,0,2,0,0,0,0,0,0,0
2020-05-03 06:00,2,1,0,1,0,0,0,0,0,0
2020-05-03 06:15,1,0,1,0,0,0,0,0,0,0
2020-05-03 06:30,0,0,0,0,0,0,0,0,0,0
2020-05-03 06:45,1,0,0,1,0,0,0,0,0,0
2020-05-03 07:00,0,0,0,0,0,0,0,0,0,0
2020-05-03 07:15,1,0,1,0,0,0,0,0,0,0
2020-05-03 07:30,3,1,2,0,0,0,0,0,0,0
2020-05-03 07:45,1,0,1,0,0,0,0,0,0,0
2020-05-03 08:00,1,0,0,1,0,0,0,0,0,0
2020-05-03 08:15,4,1,0,3,0,0,0,0,0,0
2020-05-03 08:30,4,0,2,2,0,0,0,0,0,0
2020-05-03 08:45,2,0,2,0,0,0,0,0,0,0
2020-05-03 09:00,4,0,3,1,0,0,0,0,0,0
2020-05-03 09:15,3,0,0,3,0,0,0,0,0,0
2020-05-03 09:30,8,3,1,4,0,0,0,0,0,0
2020-05-03 09:45,6,1,3,2,0,0,0,0,0,0
2020-05-03 10:00,7,3,1,3,0,0,0,0,0,0
2020-05-03 10:15,11,0,1,9,1,0,0,0,0,0
2020-05-03 10:30,11,2,4,4,1,0,0,0,0,0
2020-05-03 10:45,10,0,5,5,0,0,0,0,0,0
2020-05-03 11:00,26,1,14,11,0,0,0,0,0,0
2020-05-03 11:15,24,8,5,11,0,0,0,0,0,0
2020-05-03 11:30,18,3,10,5,0,0,0,0,0,0
2020-05-03 11:45,15,2,7,6,0,0,0,0,0,0
2020-05-03 12:00,33,6,13,13,1,0,0,0,0,0
2020-05-03 12:15,28,6,10,11,1,0,0,0,0,0
2020-05-03 12:30,26,0,16,10,0,0,0,0,0,0
2020-05-03 12:45,31,5,15,11,0,0,0,0,0,0
2020-05-03 13:00,35,7,9,16,3,0,0,0,0,0
2020-05-03 13:15,36,4,18,14,0,0,0,0,0,0
2020-05-03 13:30,38,3,28,6,1,0,0,0,0,0
2020-05-03 13:45,35,3,20,11,1,0,0,0,0,0
2020-05-03 14:00,38,5,21,11,1,0,0,0,0,0
2020-05-03 14:15,42,12,11,17,2,0,0,0,0,0
2020-05-03 14:30,52,4,30,12,6,0,0,0,0,0
2020-05-03 14:45,36,3,22,11,0,0,0,0,0,0
2020-05-03 15:00,47,4,28,15,0,0,0,0,0,0
2020-05-03 15:15,43,3,27,12,1,0,0,0,0,0
2020-05-03 15:30,40,1,24,15,0,0,0,0,0,0
2020-05-03 15:45,40,2,26,12,0,0,0,0,0,0
2020-05-03 16:00,41,2,27,12,0,0,0,0,0,0
2020-05-03 16:15,39,1,30,7,1,0,0,0,0,0
2020-05-03 16:30,40,1,25,13,1,0,0,0,0,0
2020-05-03 16:45,38,3,24,10,1,0,0,0,0,0
2020-05-03 17:00,24,2,9,13,0,0,0,0,0,0
2020-05-03 17:15,28,0,21,6,1,0,0,0,0,0
2020-05-03 17:30,31,5,21,4,1,0,0,0,0,0
2020-05-03 17:45,28,3,17,8,0,0,0,0,0,0
2020-05-03 18:00,9,1,5,2,1,0,0,0,0,0
2020-05-03 18:15,18,2,9,6,1,0,0,0,0,0
2020-05-03 18:30,6,1,1,4,0,0,0,0,0,0
