Datetime,100035541 (Neutor),101035541 (Neutor stadteinwärts),102035541 (Neutor stadtauswärts),100035541-status,101035541-status,102035541-status
2020-05-01 00:00,18,10,8,0,0,0
2020-05-01 00:15,16,6,10,0,0,0
2020-05-01 00:30,31,11,20,0,0,0
2020-05-01 00:45,21,16,5,0,0,0
2020-05-01 01:00,17,5,12,0,0,0
2020-05-01 01:15,17,4,13,0,0,0
2020-05-01 01:30,13,6,7,0,0,0
2020-05-01 01:45,8,4,4,0,0,0
2020-05-01 02:00,8,3,5,0,0,0
2020-05-01 02:15,11,1,10,0,0,0
2020-05-01 02:30,6,3,3,0,0,0
2020-05-01 02:45,6,3,3,0,0,0
2020-05-01 03:00,5,0,5,0,0,0
2020-05-01 03:15,4,2,2,0,0,0
2020-05-01 03:30,6,1,5,0,0,0
2020-05-01 03:45,3,2,1,0,0,0
2020-05-01 04:00,4,1,3,0,0,0
2020-05-01 04:15,1,0,1,0,0,0
2020-05-01 04:30,3,2,1,0,0,0
2020-05-01 04:45,3,2,1,0,0,0
2020-05-01 05:00,5,2,3,0,0,0
2020-05-01 05:15,5,3,2,0,0,0
2020-05-01 05:30,6,3,3,0,0,0
2020-05-01 05:45,9,4,5,0,0,0
2020-05-01 06:00,3,1,2,0,0,0
2020-05-01 06:15,4,1,3,0,0,0
2020-05-01 06:30,11,5,6,0,0,0
2020-05-01 06:45,8,4,4,0,0,0
2020-05-01 07:00,6,4,2,0,0,0
2020-05-01 07:15,8,5,3,0,0,0
2020-05-01 07:30,12,7,5,0,0,0
2020-05-01 07:45,14,9,5,0,0,0
2020-05-01 08:00,8,6,2,0,0,0
2020-05-01 08:15,9,3,6,0,0,0
2020-05-01 08:30,12,8,4,0,0,0
2020-05-01 08:45,20,11,9,0,0,0
2020-05-01 09:00,16,9,7,0,0,0
2020-05-01 09:15,24,13,11,0,0,0
2020-05-01 09:30,19,11,8,0,0,0
2020-05-01 09:45,22,13,9,0,0,0
2020-05-01 10:00,35,14,21,0,0,0
2020-05-01 10:15,34,14,20,0,0,0
2020-05-01 10:30,39,14,25,0,0,0
2020-05-01 10:45,49,28,21,0,0,0
2020-05-01 11:00,39,24,15,0,0,0
2020-05-01 11:15,49,22,27,0,0,0
2020-05-01 11:30,57,21,36,0,0,0
2020-05-01 11:45,57,36,21,0,0,0
2020-05-01 12:00,52,29,23,0,0,0
2020-05-01 12:15,46,18,28,0,0,0
2020-05-01 12:30,52,28,24,0,0,0
2020-05-01 12:45,63,39,24,0,0,0
2020-05-01 13:00,62,32,30,0,0,0
2020-05-01 13:15,57,29,28,0,0,0
2020-05-01 13:30,63,32,31,0,0,0
2020-05-01 13:45,78,43,35,0,0,0
2020-05-01 14:00,61,40,21,0,0,0
2020-05-01 14:15,93,43,50,0,0,0
2020-05-01 14:30,75,36,39,0,0,0
2020-05-01 14:45,69,37,32,0,0,0
2020-05-01 15:00,101,45,56,0,0,0
2020-05-01 15:15,66,27,39,0,0,0
2020-05-01 15:30,58,42,16,0,0,0
2020-05-01 15:45,90,40,50,0,0,0
2020-05-01 16:00,74,37,37,0,0,0
2020-05-01 16:15,75,46,29,0,0,0
2020-05-01 16:30,83,37,46,0,0,0
2020-05-01 16:45,82,40,42,0,0,0
2020-05-01 17:00,72,36,36,0,0,0
2020-05-01 17:15,61,24,37,0,0,0
2020-05-01 17:30,27,10,17,0,0,0
2020-05-01 17:45,48,21,27,0,0,0
2020-05-01 18:00,38,15,23,0,0,0
2020-05-01 18:15,61,32,29,0,0,0
2020-05-01 18:30,44,18,26,0,0,0
2020-05-01 18:45,59,33,26,0,0,0
2020-05-01 19:00,54,19,35,0,0,0
2020-05-01 19:15,43,24,19,0,0,0
2020-05-01 19:30,52,16,36,0,0,0
2020-05-01 19:45,62,33,29,0,0,0
2020-05-01 20:00,43,26,17,0,0,0
2020-05-01 20:15,50,22,28,0,0,0
2020-05-01 20:30,43,17,26,0,0,0
2020-05-01 20:45,32,19,13,0,0,0
2020-05-01 21:00,45,17,28,0,0,0
2020-05-01 21:15,33,21,12,0,0,0
2020-05-01 21:30,23,10,13,0,0,0
2020-05-01 21:45,20,9,11,0,0,0
2020-05-01 22:00,20,8,12,0,0,0
2020-05-01 22:15,18,9,9,0,0,0
2020-05-01 22:30,24,5,19,0,0,0
2020-05-01 22:45,22,5,17,0,0,0
2020-05-01 23:00,23,12,11,0,0,0
2020-05-01 23:15,22,8,14,0,0,0
2020-05-01 23:30,19,5,14,0,0,0
