Datetime,100034983 (Warendorfer Straße),101034983 (Warendorfer Straße stadteinwärts),102034983 (Warendorfer Straße stadtauswärts),100034983-status,101034983-status,102034983-status
2020-11-01 00:00,22,18,4,0,0,0
2020-11-01 00:15,29,15,14,0,0,0
2020-11-01 00:30,21,13,8,0,0,0
2020-11-01 00:45,22,14,8,0,0,0
2020-11-01 01:00,14,10,4,0,0,0
2020-11-01 01:15,12,8,4,0,0,0
2020-11-01 01:30,9,2,7,0,0,0
2020-11-01 01:45,16,10,6,0,0,0
2020-11-01 02:00,21,12,9,0,0,0
2020-11-01 02:15,7,3,4,0,0,0
2020-11-01 02:30,8,0,8,0,0,0
2020-11-01 02:45,5,0,5,0,0,0
2020-11-01 03:00,3,1,2,0,0,0
2020-11-01 03:15,7,5,2,0,0,0
2020-11-01 03:30,6,3,3,0,0,0
2020-11-01 03:45,9,6,3,0,0,0
2020-11-01 04:00,7,6,1,0,0,0
2020-11-01 04:15,5,4,1,0,0,0
2020-11-01 04:30,0,0,0,0,0,0
2020-11-01 04:45,3,0,3,0,0,0
2020-11-01 05:00,2,0,2,0,0,0
2020-11-01 05:15,5,2,3,0,0,0
2020-11-01 05:30,7,5,2,0,0,0
2020-11-01 05:45,13,5,8,0,0,0
2020-11-01 06:00,3,1,2,0,0,0
2020-11-01 06:15,3,3,0,0,0,0
2020-11-01 06:30,1,0,1,0,0,0
2020-11-01 06:45,5,3,2,0,0,0
2020-11-01 07:00,3,1,2,0,0,0
2020-11-01 07:15,7,6,1,0,0,0
2020-11-01 07:30,5,4,1,0,0,0
2020-11-01 07:45,4,2,2,0,0,0
2020-11-01 08:00,8,5,3,0,0,0
2020-11-01 08:15,16,16,0,0,0,0
2020-11-01 08:30,5,4,1,0,0,0
2020-11-01 08:45,21,14,7,0,0,0
2020-11-01 09:00,10,6,4,0,0,0
2020-11-01 09:15,14,8,6,0,0,0
2020-11-01 09:30,20,16,4,0,0,0
2020-11-01 09:45,45,35,10,0,0,0
2020-11-01 10:00,31,23,8,0,0,0
2020-11-01 10:15,34,26,8,0,0,0
2020-11-01 10:30,46,35,11,0,0,0
2020-11-01 10:45,49,28,21,0,0,0
2020-11-01 11:00,40,27,13,0,0,0
2020-11-01 11:15,47,31,16,0,0,0
2020-11-01 11:30,50,28,22,0,0,0
2020-11-01 11:45,63,49,14,0,0,0
2020-11-01 12:00,60,23,37,0,0,0
2020-11-01 12:15,53,31,22,0,0,0
2020-11-01 12:30,63,31,32,0,0,0
2020-11-01 12:45,66,37,29,0,0,0
2020-11-01 13:00,63,40,23,0,0,0
2020-11-01 13:15,48,31,17,0,0,0
2020-11-01 13:30,65,32,33,0,0,0
2020-11-01 13:45,73,53,20,0,0,0
2020-11-01 14:00,68,41,27,0,0,0
2020-11-01 14:15,60,33,27,0,0,0
2020-11-01 14:30,62,38,24,0,0,0
2020-11-01 14:45,77,43,34,0,0,0
2020-11-01 15:00,54,38,16,0,0,0
2020-11-01 15:15,63,36,27,0,0,0
2020-11-01 15:30,51,27,24,0,0,0
2020-11-01 15:45,64,34,30,0,0,0
2020-11-01 16:00,66,38,28,0,0,0
2020-11-01 16:15,42,21,21,0,0,0
2020-11-01 16:30,45,22,23,0,0,0
2020-11-01 16:45,57,35,22,0,0,0
2020-11-01 17:00,51,32,19,0,0,0
2020-11-01 17:15,41,25,16,0,0,0
2020-11-01 17:30,52,22,30,0,0,0
2020-11-01 17:45,61,37,24,0,0,0
2020-11-01 18:00,58,31,27,0,0,0
2020-11-01 18:15,29,13,16,0,0,0
2020-11-01 18:30,27,20,7,0,0,0
2020-11-01 18:45,31,13,18,0,0,0
2020-11-01 19:00,37,27,10,0,0,0
